Year,FIPS,Female,Male,Suppressed,Unknown,Total
2015,54039,5.0,0.0,4.0,0.0,9.0
2015,54057,0.0,0.0,8.0,0.0,8.0
2015,54061,0.0,5.0,0.0,0.0,5.0
2015,54065,12.0,12.0,0.0,0.0,24.0
2015,55001,9.0,17.0,0.0,0.0,26.0
2015,55003,7.0,12.0,0.0,0.0,19.0
2015,55005,32.0,40.0,0.0,0.0,72.0
2015,55007,8.0,11.0,0.0,0.0,19.0
2015,55009,13.0,31.0,0.0,0.0,44.0
2015,55011,0.0,11.0,5.0,0.0,16.0
2015,55013,8.0,6.0,0.0,0.0,14.0
2015,55017,16.0,28.0,0.0,0.0,44.0
2015,55019,6.0,9.0,0.0,0.0,15.0
2015,55021,26.0,30.0,0.0,0.0,56.0
2015,55023,7.0,8.0,0.0,0.0,15.0
2015,55025,40.0,67.0,0.0,0.0,107.0
2015,55027,6.0,0.0,5.0,0.0,11.0
2015,55031,15.0,20.0,0.0,0.0,35.0
2015,55033,20.0,30.0,1.0,0.0,51.0
2015,55035,22.0,21.0,0.0,0.0,43.0
2015,55039,0.0,10.0,4.0,0.0,14.0
2015,55041,0.0,8.0,3.0,0.0,11.0
2015,55043,7.0,11.0,0.0,0.0,18.0
2015,55045,0.0,6.0,3.0,0.0,9.0
2015,55047,0.0,0.0,9.0,0.0,9.0
2015,55049,7.0,0.0,4.0,0.0,11.0
2015,55053,0.0,8.0,5.0,0.0,13.0
2015,55055,0.0,6.0,4.0,0.0,10.0
2015,55057,16.0,21.0,0.0,0.0,37.0
2015,55059,0.0,5.0,0.0,0.0,5.0
2015,55063,30.0,22.0,0.0,0.0,52.0
2015,55067,6.0,8.0,0.0,0.0,14.0
2015,55069,13.0,22.0,0.0,0.0,35.0
2015,55073,26.0,46.0,0.0,0.0,72.0
2015,55075,12.0,12.0,0.0,0.0,24.0
2015,55077,11.0,11.0,0.0,0.0,22.0
2015,55078,0.0,0.0,5.0,0.0,5.0
2015,55079,9.0,14.0,0.0,0.0,23.0
2015,55081,10.0,14.0,0.0,0.0,24.0
2015,55083,9.0,12.0,0.0,0.0,21.0
2015,55085,20.0,27.0,0.0,0.0,47.0
2015,55087,0.0,13.0,6.0,0.0,19.0
2015,55089,0.0,0.0,5.0,0.0,5.0
2015,55091,0.0,0.0,5.0,0.0,5.0
2015,55093,12.0,21.0,0.0,0.0,33.0
2015,55095,22.0,18.0,0.0,0.0,40.0
2015,55097,29.0,41.0,0.0,0.0,70.0
2015,55099,16.0,13.0,0.0,0.0,29.0
2015,55101,0.0,8.0,2.0,0.0,10.0
2015,55103,27.0,25.0,0.0,0.0,52.0
2015,55105,0.0,6.0,1.0,0.0,7.0
2015,55107,12.0,5.0,0.0,0.0,17.0
2015,55109,29.0,37.0,0.0,0.0,66.0
2015,55111,33.0,34.0,0.0,0.0,67.0
2015,55113,8.0,12.0,0.0,0.0,20.0
2015,55115,13.0,11.0,0.0,0.0,24.0
2015,55119,6.0,6.0,0.0,0.0,12.0
2015,55121,0.0,6.0,4.0,0.0,10.0
2015,55123,24.0,28.0,0.0,0.0,52.0
2015,55125,0.0,10.0,5.0,0.0,15.0
2015,55127,13.0,8.0,0.0,0.0,21.0
2015,55129,29.0,28.0,0.0,0.0,57.0
2015,55133,17.0,27.0,0.0,0.0,44.0
2015,55135,14.0,26.0,0.0,0.0,40.0
2015,55137,12.0,12.0,0.0,0.0,24.0
2015,55139,0.0,7.0,3.0,0.0,10.0
2015,55141,16.0,32.0,0.0,0.0,48.0
2016,06001,0.0,10.0,2.0,0.0,12.0
2016,06013,6.0,0.0,2.0,0.0,8.0
2016,06073,0.0,0.0,7.0,0.0,7.0
2016,06081,0.0,0.0,5.0,0.0,5.0
2016,06083,0.0,5.0,0.0,0.0,5.0
2016,06085,0.0,10.0,6.0,0.0,16.0
2016,06097,6.0,8.0,0.0,0.0,14.0
2016,06111,0.0,0.0,6.0,0.0,6.0
2016,09001,125.0,185.0,0.0,0.0,310.0
2016,09003,95.0,134.0,0.0,0.0,229.0
2016,09005,54.0,72.0,1.0,0.0,127.0
2016,09007,68.0,90.0,0.0,0.0,158.0
2016,09009,130.0,219.0,2.0,0.0,351.0
2016,09011,99.0,150.0,1.0,0.0,250.0
2016,09013,62.0,93.0,0.0,0.0,155.0
2016,09015,70.0,77.0,1.0,0.0,148.0
2016,10001,0.0,0.0,3.0,71.0,74.0
2016,10003,0.0,0.0,3.0,266.0,269.0
2016,10005,0.0,0.0,5.0,99.0,104.0
2016,11001,13.0,22.0,0.0,0.0,35.0
2016,12009,0.0,5.0,3.0,0.0,8.0
2016,12011,9.0,8.0,0.0,0.0,17.0
2016,12015,0.0,0.0,6.0,0.0,6.0
2016,12021,6.0,0.0,3.0,0.0,9.0
2016,12031,5.0,0.0,3.0,0.0,8.0
2016,12057,7.0,0.0,0.0,0.0,7.0
2016,12061,0.0,0.0,7.0,0.0,7.0
2016,12071,7.0,13.0,0.0,0.0,20.0
2016,12081,0.0,0.0,7.0,0.0,7.0
2016,12083,6.0,5.0,0.0,0.0,11.0
2016,12085,0.0,0.0,6.0,0.0,6.0
2016,12086,0.0,6.0,0.0,0.0,6.0
2016,12101,0.0,5.0,0.0,0.0,5.0
2016,12103,8.0,6.0,0.0,0.0,14.0
2016,12105,0.0,5.0,6.0,0.0,11.0
2016,12115,0.0,5.0,5.0,0.0,10.0
2016,12127,0.0,0.0,7.0,0.0,7.0
2016,17015,0.0,0.0,5.0,0.0,5.0
2016,17019,0.0,5.0,0.0,0.0,5.0
2016,17031,30.0,37.0,0.0,0.0,67.0
2016,17043,13.0,21.0,0.0,0.0,34.0
2016,17085,0.0,0.0,6.0,0.0,6.0
2016,17089,0.0,0.0,7.0,0.0,7.0
2016,17097,8.0,14.0,0.0,0.0,22.0
2016,17111,11.0,13.0,0.0,0.0,24.0
2016,17143,0.0,5.0,0.0,0.0,5.0
2016,17197,0.0,11.0,5.0,0.0,16.0
2016,17201,0.0,5.0,0.0,0.0,5.0
2016,18039,0.0,0.0,8.0,0.0,8.0
2016,18089,0.0,0.0,9.0,0.0,9.0
2016,18091,0.0,0.0,7.0,0.0,7.0
2016,18097,5.0,0.0,4.0,0.0,9.0
2016,18099,0.0,0.0,10.0,0.0,10.0
2016,18127,6.0,12.0,0.0,0.0,18.0
2016,18141,6.0,15.0,0.0,0.0,21.0
2016,19005,0.0,5.0,1.0,0.0,6.0
2016,19031,0.0,0.0,5.0,0.0,5.0
2016,19043,0.0,8.0,4.0,0.0,12.0
2016,19055,0.0,0.0,5.0,0.0,5.0
2016,19061,5.0,17.0,0.0,0.0,22.0
2016,19097,0.0,0.0,6.0,0.0,6.0
2016,19103,12.0,26.0,0.0,0.0,38.0
2016,19113,10.0,32.0,0.0,0.0,42.0
2016,19139,0.0,0.0,7.0,0.0,7.0
2016,19153,0.0,11.0,3.0,0.0,14.0
2016,19163,0.0,0.0,8.0,0.0,8.0
2016,19169,0.0,0.0,5.0,0.0,5.0
2016,19183,0.0,0.0,5.0,0.0,5.0
2016,19191,0.0,0.0,7.0,0.0,7.0
2016,21111,0.0,0.0,5.0,0.0,5.0
2016,23001,38.0,54.0,0.0,0.0,92.0
2016,23005,115.0,195.0,0.0,0.0,310.0
2016,23009,74.0,76.0,0.0,0.0,150.0
2016,23011,90.0,114.0,0.0,0.0,204.0
2016,23013,49.0,53.0,0.0,0.0,102.0
2016,23015,45.0,53.0,0.0,0.0,98.0
2016,23017,15.0,28.0,0.0,0.0,43.0
2016,23019,38.0,52.0,0.0,0.0,90.0
2016,23023,33.0,58.0,0.0,0.0,91.0
2016,23025,5.0,16.0,0.0,0.0,21.0
2016,23027,26.0,45.0,0.0,0.0,71.0
2016,23029,10.0,10.0,0.0,0.0,20.0
2016,23031,71.0,117.0,0.0,0.0,188.0
2016,24001,40.0,46.0,0.0,0.0,86.0
2016,24003,73.0,103.0,0.0,0.0,176.0
2016,24005,61.0,129.0,0.0,0.0,190.0
2016,24009,29.0,41.0,0.0,0.0,70.0
2016,24011,0.0,7.0,6.0,0.0,13.0
2016,24013,68.0,111.0,0.0,0.0,179.0
2016,24015,29.0,39.0,0.0,0.0,68.0
2016,24017,8.0,11.0,0.0,0.0,19.0
2016,24021,63.0,71.0,0.0,0.0,134.0
2016,24023,7.0,0.0,3.0,0.0,10.0
2016,24025,60.0,105.0,0.0,0.0,165.0
2016,24027,45.0,88.0,0.0,0.0,133.0
2016,24029,0.0,12.0,3.0,0.0,15.0
2016,24031,134.0,174.0,0.0,0.0,308.0
2016,24033,21.0,35.0,2.0,0.0,58.0
2016,24035,25.0,21.0,0.0,0.0,46.0
2016,24037,30.0,24.0,0.0,0.0,54.0
2016,24039,0.0,0.0,5.0,0.0,5.0
2016,24041,8.0,8.0,0.0,0.0,16.0
2016,24043,29.0,41.0,0.0,0.0,70.0
2016,24045,0.0,7.0,3.0,0.0,10.0
2016,24510,21.0,18.0,0.0,0.0,39.0
2016,25005,0.0,9.0,2.0,0.0,11.0
2016,25017,10.0,17.0,2.0,0.0,29.0
2016,25019,0.0,5.0,1.0,0.0,6.0
2016,25021,0.0,9.0,3.0,0.0,12.0
2016,25023,12.0,15.0,0.0,0.0,27.0
2016,25025,19.0,61.0,0.0,0.0,80.0
2016,25027,0.0,0.0,8.0,0.0,8.0
2016,26005,0.0,7.0,3.0,0.0,10.0
2016,26021,10.0,13.0,0.0,0.0,23.0
2016,26043,12.0,15.0,0.0,0.0,27.0
2016,26053,0.0,0.0,6.0,0.0,6.0
2016,26077,9.0,6.0,0.0,0.0,15.0
2016,26081,0.0,0.0,8.0,0.0,8.0
2016,26101,0.0,0.0,5.0,0.0,5.0
2016,26103,0.0,0.0,5.0,0.0,5.0
2016,26109,0.0,5.0,0.0,0.0,5.0
2016,26121,0.0,0.0,6.0,0.0,6.0
2016,26125,0.0,6.0,4.0,0.0,10.0
2016,26139,0.0,9.0,2.0,0.0,11.0
2016,26161,0.0,12.0,5.0,0.0,17.0
2016,27001,12.0,11.0,0.0,0.0,23.0
2016,27003,51.0,86.0,0.0,0.0,137.0
2016,27005,13.0,25.0,0.0,0.0,38.0
2016,27007,16.0,24.0,0.0,0.0,40.0
2016,27009,0.0,7.0,1.0,0.0,8.0
2016,27017,21.0,26.0,0.0,0.0,47.0
2016,27019,0.0,15.0,4.0,0.0,19.0
2016,27021,44.0,38.0,0.0,0.0,82.0
2016,27025,13.0,22.0,0.0,0.0,35.0
2016,27027,0.0,0.0,5.0,0.0,5.0
2016,27029,11.0,5.0,0.0,0.0,16.0
2016,27035,70.0,83.0,0.0,0.0,153.0
2016,27037,37.0,66.0,0.0,0.0,103.0
2016,27041,9.0,0.0,2.0,0.0,11.0
2016,27045,0.0,9.0,3.0,0.0,12.0
2016,27049,12.0,18.0,0.0,0.0,30.0
2016,27053,75.0,177.0,0.0,0.0,252.0
2016,27055,8.0,17.0,0.0,0.0,25.0
2016,27057,16.0,31.0,0.0,0.0,47.0
2016,27059,11.0,18.0,0.0,0.0,29.0
2016,27061,22.0,43.0,0.0,0.0,65.0
2016,27065,7.0,10.0,0.0,0.0,17.0
2016,27067,10.0,0.0,6.0,0.0,16.0
2016,27075,0.0,0.0,5.0,0.0,5.0
2016,27079,0.0,0.0,5.0,0.0,5.0
2016,27093,0.0,0.0,6.0,0.0,6.0
2016,27095,0.0,10.0,4.0,0.0,14.0
2016,27097,9.0,19.0,0.0,0.0,28.0
2016,27109,10.0,12.0,0.0,0.0,22.0
2016,27111,10.0,17.0,0.0,0.0,27.0
2016,27113,5.0,0.0,0.0,0.0,5.0
2016,27115,27.0,27.0,0.0,0.0,54.0
2016,27123,54.0,91.0,0.0,0.0,145.0
2016,27131,0.0,0.0,7.0,0.0,7.0
2016,27135,0.0,0.0,6.0,0.0,6.0
2016,27137,44.0,71.0,0.0,0.0,115.0
2016,27139,13.0,19.0,0.0,0.0,32.0
2016,27141,33.0,46.0,0.0,0.0,79.0
2016,27143,0.0,5.0,0.0,0.0,5.0
2016,27145,11.0,23.0,0.0,0.0,34.0
2016,27147,0.0,0.0,7.0,0.0,7.0
2016,27153,8.0,10.0,0.0,0.0,18.0
2016,27157,0.0,5.0,3.0,0.0,8.0
2016,27159,6.0,6.0,0.0,0.0,12.0
2016,27163,58.0,86.0,0.0,0.0,144.0
2016,27169,17.0,23.0,0.0,0.0,40.0
2016,27171,11.0,28.0,0.0,0.0,39.0
2016,32003,6.0,6.0,0.0,0.0,12.0
2016,33001,12.0,24.0,0.0,0.0,36.0
2016,33003,15.0,20.0,0.0,0.0,35.0
2016,33005,10.0,23.0,0.0,0.0,33.0
2016,33007,0.0,6.0,1.0,0.0,7.0
2016,33009,24.0,17.0,0.0,0.0,41.0
2016,33011,88.0,126.0,1.0,0.0,215.0
2016,33013,53.0,64.0,0.0,0.0,117.0
2016,33015,99.0,158.0,0.0,0.0,257.0
2016,33017,48.0,52.0,0.0,0.0,100.0
2016,33019,0.0,0.0,10.0,0.0,10.0
2016,34001,45.0,48.0,0.0,0.0,93.0
2016,34003,136.0,143.0,0.0,0.0,279.0
2016,34005,138.0,142.0,0.0,0.0,280.0
2016,34007,65.0,58.0,0.0,0.0,123.0
2016,34009,11.0,8.0,0.0,0.0,19.0
2016,34011,52.0,46.0,0.0,0.0,98.0
2016,34013,78.0,79.0,1.0,0.0,158.0
2016,34015,60.0,59.0,0.0,0.0,119.0
2016,34017,28.0,22.0,0.0,0.0,50.0
2016,34019,91.0,119.0,0.0,0.0,210.0
2016,34021,124.0,138.0,0.0,0.0,262.0
2016,34023,143.0,160.0,0.0,0.0,303.0
2016,34025,217.0,273.0,2.0,0.0,492.0
2016,34027,231.0,306.0,2.0,0.0,539.0
2016,34029,115.0,159.0,0.0,0.0,274.0
2016,34031,95.0,107.0,2.0,0.0,204.0
2016,34033,17.0,15.0,0.0,0.0,32.0
2016,34035,89.0,127.0,0.0,0.0,216.0
2016,34037,115.0,145.0,0.0,0.0,260.0
2016,34039,50.0,45.0,0.0,0.0,95.0
2016,34041,122.0,121.0,0.0,0.0,243.0
2016,36001,23.0,30.0,0.0,0.0,53.0
2016,36005,24.0,26.0,1.0,0.0,51.0
2016,36007,26.0,37.0,0.0,0.0,63.0
2016,36009,6.0,6.0,0.0,0.0,12.0
2016,36011,0.0,0.0,7.0,0.0,7.0
2016,36015,39.0,55.0,0.0,0.0,94.0
2016,36017,17.0,27.0,0.0,0.0,44.0
2016,36019,15.0,15.0,0.0,0.0,30.0
2016,36021,82.0,120.0,0.0,0.0,202.0
2016,36023,8.0,17.0,0.0,0.0,25.0
2016,36025,23.0,32.0,0.0,0.0,55.0
2016,36027,53.0,79.0,0.0,0.0,132.0
2016,36029,23.0,30.0,0.0,0.0,53.0
2016,36031,29.0,46.0,0.0,0.0,75.0
2016,36033,0.0,11.0,4.0,0.0,15.0
2016,36035,0.0,5.0,0.0,0.0,5.0
2016,36037,0.0,0.0,6.0,0.0,6.0
2016,36039,53.0,68.0,0.0,0.0,121.0
2016,36043,12.0,13.0,0.0,0.0,25.0
2016,36045,7.0,8.0,0.0,0.0,15.0
2016,36047,132.0,189.0,1.0,0.0,322.0
2016,36049,7.0,9.0,0.0,0.0,16.0
2016,36053,7.0,22.0,0.0,0.0,29.0
2016,36055,23.0,30.0,0.0,0.0,53.0
2016,36057,0.0,9.0,5.0,0.0,14.0
2016,36059,18.0,30.0,0.0,0.0,48.0
2016,36061,130.0,192.0,0.0,0.0,322.0
2016,36065,6.0,7.0,0.0,0.0,13.0
2016,36067,6.0,12.0,0.0,0.0,18.0
2016,36069,10.0,11.0,0.0,0.0,21.0
2016,36071,77.0,89.0,0.0,0.0,166.0
2016,36075,27.0,49.0,0.0,0.0,76.0
2016,36077,16.0,23.0,0.0,0.0,39.0
2016,36079,47.0,66.0,0.0,0.0,113.0
2016,36081,57.0,71.0,0.0,0.0,128.0
2016,36083,79.0,109.0,0.0,0.0,188.0
2016,36085,55.0,68.0,0.0,0.0,123.0
2016,36087,20.0,33.0,0.0,0.0,53.0
2016,36089,15.0,42.0,0.0,0.0,57.0
2016,36091,33.0,73.0,0.0,0.0,106.0
2016,36093,11.0,21.0,0.0,0.0,32.0
2016,36095,13.0,17.0,0.0,0.0,30.0
2016,36097,6.0,14.0,0.0,0.0,20.0
2016,36099,6.0,6.0,0.0,0.0,12.0
2016,36101,27.0,41.0,0.0,0.0,68.0
2016,36103,94.0,149.0,0.0,0.0,243.0
2016,36105,8.0,13.0,0.0,0.0,21.0
2016,36107,34.0,31.0,0.0,0.0,65.0
2016,36109,19.0,20.0,0.0,0.0,39.0
2016,36111,57.0,81.0,0.0,0.0,138.0
2016,36113,14.0,14.0,0.0,0.0,28.0
2016,36115,22.0,25.0,0.0,0.0,47.0
2016,36117,7.0,10.0,0.0,0.0,17.0
2016,36119,43.0,56.0,0.0,0.0,99.0
2016,36123,6.0,10.0,0.0,0.0,16.0
2016,37005,7.0,5.0,0.0,0.0,12.0
2016,37009,0.0,7.0,3.0,0.0,10.0
2016,37021,7.0,10.0,0.0,0.0,17.0
2016,37049,0.0,0.0,5.0,0.0,5.0
2016,37051,10.0,0.0,3.0,0.0,13.0
2016,37067,8.0,6.0,0.0,0.0,14.0
2016,37097,0.0,0.0,6.0,0.0,6.0
2016,37119,0.0,7.0,6.0,0.0,13.0
2016,37129,0.0,0.0,5.0,0.0,5.0
2016,37133,0.0,0.0,6.0,0.0,6.0
2016,37151,0.0,0.0,5.0,0.0,5.0
2016,37157,0.0,6.0,0.0,0.0,6.0
2016,37169,0.0,0.0,6.0,0.0,6.0
2016,37171,0.0,0.0,7.0,0.0,7.0
2016,37179,0.0,5.0,0.0,0.0,5.0
2016,37183,12.0,15.0,0.0,0.0,27.0
2016,37189,0.0,0.0,5.0,0.0,5.0
2016,38017,0.0,10.0,4.0,0.0,14.0
2016,38035,0.0,0.0,5.0,0.0,5.0
2016,39029,0.0,0.0,6.0,0.0,6.0
2016,39035,8.0,0.0,6.0,0.0,14.0
2016,39049,7.0,9.0,0.0,0.0,16.0
2016,39061,0.0,0.0,6.0,0.0,6.0
2016,39081,7.0,13.0,0.0,0.0,20.0
2016,39089,0.0,0.0,5.0,0.0,5.0
2016,39095,0.0,0.0,8.0,0.0,8.0
2016,39113,0.0,0.0,5.0,0.0,5.0
2016,39133,0.0,8.0,0.0,0.0,8.0
2016,39151,0.0,5.0,2.0,0.0,7.0
2016,41019,0.0,0.0,5.0,0.0,5.0
2016,41029,6.0,0.0,3.0,0.0,9.0
2016,41051,6.0,6.0,0.0,0.0,12.0
2016,42001,44.0,42.0,0.0,0.0,86.0
2016,42003,183.0,219.0,1.0,0.0,403.0
2016,42005,108.0,160.0,0.0,0.0,268.0
2016,42007,95.0,91.0,2.0,0.0,188.0
2016,42009,90.0,80.0,1.0,0.0,171.0
2016,42011,204.0,259.0,0.0,0.0,463.0
2016,42013,68.0,86.0,0.0,0.0,154.0
2016,42015,78.0,80.0,0.0,0.0,158.0
2016,42017,195.0,305.0,0.0,0.0,500.0
2016,42019,287.0,354.0,0.0,0.0,641.0
2016,42021,85.0,134.0,2.0,0.0,221.0
2016,42023,13.0,15.0,0.0,0.0,28.0
2016,42025,16.0,30.0,0.0,0.0,46.0
2016,42027,116.0,184.0,0.0,0.0,300.0
2016,42029,161.0,210.0,0.0,0.0,371.0
2016,42031,105.0,101.0,0.0,0.0,206.0
2016,42033,145.0,203.0,0.0,0.0,348.0
2016,42035,21.0,25.0,0.0,0.0,46.0
2016,42037,23.0,36.0,1.0,0.0,60.0
2016,42039,29.0,32.0,0.0,0.0,61.0
2016,42041,78.0,97.0,1.0,0.0,176.0
2016,42043,100.0,119.0,0.0,0.0,219.0
2016,42045,171.0,275.0,2.0,0.0,448.0
2016,42047,51.0,62.0,0.0,0.0,113.0
2016,42049,44.0,77.0,0.0,0.0,121.0
2016,42051,18.0,28.0,0.0,0.0,46.0
2016,42053,10.0,9.0,0.0,0.0,19.0
2016,42055,34.0,58.0,0.0,0.0,92.0
2016,42057,20.0,24.0,0.0,0.0,44.0
2016,42059,12.0,12.0,0.0,0.0,24.0
2016,42061,87.0,77.0,2.0,0.0,166.0
2016,42063,101.0,126.0,0.0,0.0,227.0
2016,42065,109.0,134.0,0.0,0.0,243.0
2016,42067,12.0,14.0,0.0,0.0,26.0
2016,42069,45.0,60.0,0.0,0.0,105.0
2016,42071,195.0,261.0,0.0,0.0,456.0
2016,42073,22.0,34.0,0.0,0.0,56.0
2016,42075,43.0,59.0,0.0,0.0,102.0
2016,42077,102.0,140.0,0.0,0.0,242.0
2016,42079,63.0,105.0,0.0,0.0,168.0
2016,42081,53.0,80.0,0.0,0.0,133.0
2016,42083,56.0,73.0,0.0,0.0,129.0
2016,42085,26.0,42.0,0.0,0.0,68.0
2016,42087,38.0,65.0,0.0,0.0,103.0
2016,42089,64.0,72.0,1.0,0.0,137.0
2016,42091,238.0,368.0,0.0,0.0,606.0
2016,42093,12.0,32.0,0.0,0.0,44.0
2016,42095,51.0,88.0,0.0,0.0,139.0
2016,42097,26.0,36.0,0.0,0.0,62.0
2016,42099,54.0,76.0,0.0,0.0,130.0
2016,42101,66.0,83.0,0.0,0.0,149.0
2016,42103,47.0,67.0,0.0,0.0,114.0
2016,42105,21.0,25.0,0.0,0.0,46.0
2016,42107,0.0,8.0,0.0,0.0,8.0
2016,42109,17.0,25.0,0.0,0.0,42.0
2016,42111,21.0,26.0,0.0,0.0,47.0
2016,42113,8.0,9.0,0.0,0.0,17.0
2016,42115,43.0,42.0,0.0,0.0,85.0
2016,42117,28.0,29.0,0.0,0.0,57.0
2016,42119,35.0,20.0,0.0,0.0,55.0
2016,42121,86.0,82.0,0.0,0.0,168.0
2016,42123,24.0,24.0,0.0,0.0,48.0
2016,42125,53.0,89.0,3.0,0.0,145.0
2016,42127,41.0,60.0,0.0,0.0,101.0
2016,42129,247.0,328.0,2.0,0.0,577.0
2016,42131,41.0,31.0,0.0,0.0,72.0
2016,42133,141.0,208.0,0.0,0.0,349.0
2016,44001,26.0,33.0,0.0,0.0,59.0
2016,44003,52.0,85.0,0.0,0.0,137.0
2016,44005,38.0,75.0,0.0,0.0,113.0
2016,44007,157.0,224.0,0.0,0.0,381.0
2016,44009,87.0,126.0,0.0,0.0,213.0
2016,45051,5.0,7.0,0.0,0.0,12.0
2016,45079,5.0,0.0,0.0,0.0,5.0
2016,45091,0.0,0.0,5.0,0.0,5.0
2016,48029,0.0,0.0,5.0,0.0,5.0
2016,48085,0.0,0.0,5.0,0.0,5.0
2016,48201,5.0,0.0,3.0,0.0,8.0
2016,48439,0.0,0.0,5.0,0.0,5.0
2016,48453,0.0,0.0,5.0,0.0,5.0
2016,49035,0.0,6.0,4.0,0.0,10.0
2016,50001,24.0,29.0,1.0,0.0,54.0
2016,50003,33.0,62.0,0.0,12.0,107.0
2016,50005,0.0,0.0,13.0,0.0,13.0
2016,50007,37.0,54.0,1.0,0.0,92.0
2016,50011,11.0,12.0,0.0,0.0,23.0
2016,50013,0.0,9.0,2.0,0.0,11.0
2016,50015,0.0,7.0,5.0,0.0,12.0
2016,50017,15.0,24.0,0.0,0.0,39.0
2016,50021,57.0,58.0,1.0,0.0,116.0
2016,50023,21.0,11.0,0.0,0.0,32.0
2016,50025,42.0,53.0,0.0,0.0,95.0
2016,50027,57.0,86.0,1.0,0.0,144.0
2016,51001,0.0,0.0,5.0,0.0,5.0
2016,51003,10.0,15.0,0.0,0.0,25.0
2016,51013,0.0,5.0,0.0,0.0,5.0
2016,51015,6.0,8.0,0.0,0.0,14.0
2016,51019,5.0,9.0,0.0,0.0,14.0
2016,51033,0.0,0.0,5.0,0.0,5.0
2016,51035,12.0,19.0,0.0,0.0,31.0
2016,51041,13.0,9.0,0.0,0.0,22.0
2016,51043,5.0,9.0,0.0,0.0,14.0
2016,51059,102.0,105.0,1.0,0.0,208.0
2016,51061,5.0,14.0,0.0,0.0,19.0
2016,51063,37.0,36.0,0.0,0.0,73.0
2016,51065,8.0,0.0,3.0,0.0,11.0
2016,51069,20.0,18.0,0.0,0.0,38.0
2016,51071,8.0,12.0,0.0,0.0,20.0
2016,51077,0.0,9.0,3.0,0.0,12.0
2016,51079,0.0,7.0,2.0,0.0,9.0
2016,51087,0.0,5.0,0.0,0.0,5.0
2016,51099,0.0,0.0,5.0,0.0,5.0
2016,51107,99.0,70.0,1.0,0.0,170.0
2016,51109,0.0,5.0,1.0,0.0,6.0
2016,51113,0.0,6.0,2.0,0.0,8.0
2016,51121,45.0,53.0,0.0,0.0,98.0
2016,51137,0.0,0.0,6.0,0.0,6.0
2016,51139,0.0,0.0,6.0,0.0,6.0
2016,51153,28.0,27.0,0.0,0.0,55.0
2016,51155,28.0,37.0,0.0,0.0,65.0
2016,51161,9.0,11.0,0.0,0.0,20.0
2016,51165,0.0,7.0,4.0,0.0,11.0
2016,51171,7.0,7.0,0.0,0.0,14.0
2016,51177,8.0,11.0,0.0,0.0,19.0
2016,51179,6.0,6.0,0.0,0.0,12.0
2016,51187,10.0,8.0,0.0,0.0,18.0
2016,51197,5.0,7.0,0.0,0.0,12.0
2016,51510,0.0,0.0,7.0,0.0,7.0
2016,51540,0.0,9.0,2.0,0.0,11.0
2016,51630,0.0,0.0,5.0,0.0,5.0
2016,51640,0.0,11.0,1.0,0.0,12.0
2016,51680,7.0,10.0,0.0,0.0,17.0
2016,51683,0.0,0.0,5.0,0.0,5.0
2016,51750,7.0,15.0,0.0,0.0,22.0
2016,51770,6.0,8.0,0.0,0.0,14.0
2016,51790,0.0,0.0,6.0,0.0,6.0
2016,51810,8.0,0.0,1.0,0.0,9.0
2016,51840,5.0,0.0,0.0,0.0,5.0
2016,53033,0.0,5.0,3.0,0.0,8.0
2016,54003,12.0,18.0,0.0,0.0,30.0
2016,54027,18.0,12.0,0.0,0.0,30.0
2016,54029,7.0,19.0,1.0,0.0,27.0
2016,54037,0.0,8.0,4.0,0.0,12.0
2016,54039,7.0,5.0,0.0,0.0,12.0
2016,54057,6.0,8.0,0.0,0.0,14.0
2016,54061,6.0,0.0,7.0,0.0,13.0
2016,54063,0.0,10.0,0.0,0.0,10.0
2016,54065,6.0,7.0,1.0,0.0,14.0
2016,54103,0.0,0.0,6.0,0.0,6.0
2016,54107,0.0,6.0,4.0,0.0,10.0
2016,55001,18.0,24.0,0.0,0.0,42.0
2016,55003,0.0,5.0,0.0,0.0,5.0
2016,55005,25.0,19.0,0.0,0.0,44.0
2016,55007,11.0,9.0,0.0,0.0,20.0
2016,55009,20.0,48.0,0.0,0.0,68.0
2016,55011,8.0,7.0,0.0,0.0,15.0
2016,55013,6.0,7.0,0.0,0.0,13.0
2016,55015,0.0,7.0,7.0,0.0,14.0
2016,55017,18.0,25.0,0.0,0.0,43.0
2016,55019,0.0,5.0,0.0,0.0,5.0
2016,55021,27.0,33.0,0.0,0.0,60.0
2016,55023,11.0,18.0,0.0,0.0,29.0
2016,55025,52.0,69.0,0.0,0.0,121.0
2016,55027,8.0,11.0,0.0,0.0,19.0
2016,55029,7.0,14.0,0.0,0.0,21.0
2016,55031,15.0,30.0,0.0,0.0,45.0
2016,55033,16.0,15.0,0.0,0.0,31.0
2016,55035,22.0,31.0,0.0,0.0,53.0
2016,55039,0.0,22.0,7.0,0.0,29.0
2016,55041,0.0,6.0,0.0,0.0,6.0
2016,55043,11.0,12.0,0.0,0.0,23.0
2016,55045,7.0,7.0,0.0,0.0,14.0
2016,55047,9.0,0.0,4.0,0.0,13.0
2016,55049,9.0,8.0,0.0,0.0,17.0
2016,55053,11.0,16.0,0.0,0.0,27.0
2016,55055,0.0,6.0,6.0,0.0,12.0
2016,55057,27.0,28.0,0.0,0.0,55.0
2016,55059,0.0,8.0,2.0,0.0,10.0
2016,55061,0.0,5.0,0.0,0.0,5.0
