Year,FIPS,Confirmed,Probable,Total
2013,42125,20.0,0.0,20.0
2013,42127,62.0,11.0,73.0
2013,42129,151.0,8.0,159.0
2013,42131,53.0,4.0,57.0
2013,42133,203.0,16.0,219.0
2013,44001,12.0,7.0,19.0
2013,44003,62.0,54.0,116.0
2013,44005,68.0,33.0,101.0
2013,44007,185.0,111.0,296.0
2013,44009,117.0,75.0,192.0
2013,45079,4.0,1.0,5.0
2013,45091,5.0,0.0,5.0
2013,48201,9.0,2.0,11.0
2013,48339,1.0,5.0,6.0
2013,48439,3.0,2.0,5.0
2013,48453,3.0,3.0,6.0
2013,50001,40.0,17.0,57.0
2013,50003,124.0,44.0,168.0
2013,50005,5.0,2.0,7.0
2013,50007,87.0,17.0,104.0
2013,50011,11.0,2.0,13.0
2013,50013,3.0,2.0,5.0
2013,50015,5.0,2.0,7.0
2013,50017,28.0,6.0,34.0
2013,50019,4.0,1.0,5.0
2013,50021,141.0,37.0,178.0
2013,50023,7.0,4.0,11.0
2013,50025,80.0,33.0,113.0
2013,50027,135.0,50.0,185.0
2013,51001,6.0,1.0,7.0
2013,51003,27.0,3.0,30.0
2013,51009,4.0,1.0,5.0
2013,51013,24.0,10.0,34.0
2013,51015,13.0,4.0,17.0
2013,51019,9.0,1.0,10.0
2013,51033,3.0,2.0,5.0
2013,51035,13.0,7.0,20.0
2013,51041,13.0,5.0,18.0
2013,51043,8.0,4.0,12.0
2013,51047,4.0,1.0,5.0
2013,51059,148.0,95.0,243.0
2013,51061,16.0,11.0,27.0
2013,51063,47.0,3.0,50.0
2013,51065,5.0,2.0,7.0
2013,51069,25.0,8.0,33.0
2013,51071,6.0,0.0,6.0
2013,51077,5.0,0.0,5.0
2013,51079,3.0,3.0,6.0
2013,51087,13.0,6.0,19.0
2013,51099,3.0,2.0,5.0
2013,51107,95.0,72.0,167.0
2013,51109,5.0,0.0,5.0
2013,51113,5.0,1.0,6.0
2013,51121,52.0,2.0,54.0
2013,51137,5.0,0.0,5.0
2013,51139,8.0,1.0,9.0
2013,51143,5.0,0.0,5.0
2013,51153,29.0,24.0,53.0
2013,51155,28.0,0.0,28.0
2013,51157,5.0,0.0,5.0
2013,51161,11.0,2.0,13.0
2013,51165,20.0,4.0,24.0
2013,51171,17.0,1.0,18.0
2013,51177,6.0,15.0,21.0
2013,51179,9.0,6.0,15.0
2013,51187,18.0,7.0,25.0
2013,51197,13.0,0.0,13.0
2013,51510,10.0,2.0,12.0
2013,51550,3.0,2.0,5.0
2013,51680,14.0,8.0,22.0
2013,51750,5.0,0.0,5.0
2013,51770,5.0,0.0,5.0
2013,51790,6.0,4.0,10.0
2013,51810,6.0,0.0,6.0
2013,51820,4.0,1.0,5.0
2013,51840,4.0,2.0,6.0
2013,53033,7.0,2.0,9.0
2013,54003,34.0,9.0,43.0
2013,54027,6.0,1.0,7.0
2013,54037,19.0,6.0,25.0
2013,54065,27.0,2.0,29.0
2013,55001,12.0,10.0,22.0
2013,55005,20.0,2.0,22.0
2013,55007,8.0,1.0,9.0
2013,55009,24.0,7.0,31.0
2013,55011,4.0,5.0,9.0
2013,55013,19.0,0.0,19.0
2013,55017,52.0,3.0,55.0
2013,55019,11.0,2.0,13.0
2013,55021,16.0,1.0,17.0
2013,55023,17.0,1.0,18.0
2013,55025,77.0,14.0,91.0
2013,55027,18.0,6.0,24.0
2013,55029,6.0,0.0,6.0
2013,55031,20.0,9.0,29.0
2013,55033,36.0,39.0,75.0
2013,55035,69.0,3.0,72.0
2013,55041,5.0,4.0,9.0
2013,55043,11.0,4.0,15.0
2013,55047,2.0,12.0,14.0
2013,55049,6.0,0.0,6.0
2013,55053,20.0,9.0,29.0
2013,55055,5.0,1.0,6.0
2013,55057,19.0,3.0,22.0
2013,55059,8.0,3.0,11.0
2013,55063,29.0,3.0,32.0
2013,55069,11.0,5.0,16.0
2013,55073,85.0,6.0,91.0
2013,55075,34.0,7.0,41.0
2013,55077,16.0,2.0,18.0
2013,55078,13.0,0.0,13.0
2013,55079,24.0,4.0,28.0
2013,55081,20.0,10.0,30.0
2013,55083,16.0,4.0,20.0
2013,55085,28.0,22.0,50.0
2013,55087,20.0,7.0,27.0
2013,55089,4.0,2.0,6.0
2013,55091,3.0,2.0,5.0
2013,55093,24.0,11.0,35.0
2013,55095,45.0,13.0,58.0
2013,55097,43.0,0.0,43.0
2013,55099,17.0,0.0,17.0
2013,55101,5.0,3.0,8.0
2013,55103,25.0,2.0,27.0
2013,55105,6.0,0.0,6.0
2013,55107,16.0,0.0,16.0
2013,55109,49.0,13.0,62.0
2013,55111,24.0,36.0,60.0
2013,55113,10.0,3.0,13.0
2013,55115,17.0,3.0,20.0
2013,55119,14.0,2.0,16.0
2013,55121,15.0,7.0,22.0
2013,55123,24.0,21.0,45.0
2013,55125,13.0,8.0,21.0
2013,55127,12.0,5.0,17.0
2013,55129,11.0,6.0,17.0
2013,55131,5.0,1.0,6.0
2013,55133,38.0,0.0,38.0
2013,55135,21.0,7.0,28.0
2013,55137,17.0,3.0,20.0
2013,55139,3.0,2.0,5.0
2013,55141,29.0,2.0,31.0
2014,01117,3.0,3.0,6.0
2014,04013,8.0,2.0,10.0
2014,06037,5.0,1.0,6.0
2014,06081,5.0,0.0,5.0
2014,06085,4.0,1.0,5.0
2014,06087,3.0,2.0,5.0
2014,06097,9.0,1.0,10.0
2014,09001,271.0,166.0,437.0
2014,09003,233.0,58.0,291.0
2014,09005,121.0,47.0,168.0
2014,09007,112.0,43.0,155.0
2014,09009,327.0,132.0,459.0
2014,09011,304.0,102.0,406.0
2014,09013,187.0,46.0,233.0
2014,09015,129.0,33.0,162.0
2014,10001,63.0,13.0,76.0
2014,10003,215.0,44.0,259.0
2014,10005,39.0,11.0,50.0
2014,11001,34.0,5.0,39.0
2014,12057,6.0,5.0,11.0
2014,12061,1.0,5.0,6.0
2014,12071,6.0,1.0,7.0
2014,12085,6.0,0.0,6.0
2014,12086,7.0,9.0,16.0
2014,12099,11.0,3.0,14.0
2014,12101,2.0,4.0,6.0
2014,12103,3.0,2.0,5.0
2014,12105,3.0,3.0,6.0
2014,12109,1.0,5.0,6.0
2014,12115,4.0,4.0,8.0
2014,12117,2.0,3.0,5.0
2014,12127,9.0,2.0,11.0
2014,17019,7.0,0.0,7.0
2014,17031,48.0,0.0,48.0
2014,17043,22.0,0.0,22.0
2014,17085,8.0,0.0,8.0
2014,17089,5.0,0.0,5.0
2014,17097,19.0,0.0,19.0
2014,17111,31.0,0.0,31.0
2014,17141,5.0,0.0,5.0
2014,17143,7.0,0.0,7.0
2014,17197,14.0,0.0,14.0
2014,17201,7.0,0.0,7.0
2014,18089,6.0,0.0,6.0
2014,18099,7.0,0.0,7.0
2014,18127,14.0,2.0,16.0
2014,18141,18.0,3.0,21.0
2014,19043,4.0,2.0,6.0
2014,19045,0.0,6.0,6.0
2014,19061,10.0,7.0,17.0
2014,19097,2.0,8.0,10.0
2014,19103,33.0,9.0,42.0
2014,19113,12.0,7.0,19.0
2014,19125,2.0,3.0,5.0
2014,19139,4.0,5.0,9.0
2014,19153,12.0,6.0,18.0
2014,19163,10.0,3.0,13.0
2014,21235,2.0,3.0,5.0
2014,23001,83.0,11.0,94.0
2014,23003,3.0,2.0,5.0
2014,23005,268.0,70.0,338.0
2014,23007,8.0,2.0,10.0
2014,23009,98.0,22.0,120.0
2014,23011,124.0,14.0,138.0
2014,23013,89.0,17.0,106.0
2014,23015,71.0,11.0,82.0
2014,23017,38.0,5.0,43.0
2014,23019,42.0,8.0,50.0
2014,23023,53.0,11.0,64.0
2014,23025,16.0,1.0,17.0
2014,23027,44.0,5.0,49.0
2014,23029,9.0,5.0,14.0
2014,23031,222.0,47.0,269.0
2014,24001,40.0,11.0,51.0
2014,24003,78.0,38.0,116.0
2014,24005,120.0,79.0,199.0
2014,24009,31.0,17.0,48.0
2014,24011,16.0,4.0,20.0
2014,24013,48.0,18.0,66.0
2014,24015,40.0,27.0,67.0
2014,24017,30.0,12.0,42.0
2014,24019,7.0,4.0,11.0
2014,24021,80.0,31.0,111.0
2014,24025,76.0,37.0,113.0
2014,24027,115.0,42.0,157.0
2014,24029,6.0,9.0,15.0
2014,24031,113.0,22.0,135.0
2014,24035,18.0,15.0,33.0
2014,24037,24.0,20.0,44.0
2014,24039,4.0,1.0,5.0
2014,24041,23.0,7.0,30.0
2014,24043,45.0,9.0,54.0
2014,24045,11.0,9.0,20.0
2014,24510,26.0,4.0,30.0
2014,25001,168.0,78.0,246.0
2014,25003,59.0,25.0,84.0
2014,25005,452.0,176.0,628.0
2014,25007,34.0,13.0,47.0
2014,25009,303.0,156.0,459.0
2014,25011,48.0,26.0,74.0
2014,25013,120.0,47.0,167.0
2014,25015,100.0,33.0,133.0
2014,25017,718.0,305.0,1023.0
2014,25019,46.0,11.0,57.0
2014,25021,452.0,196.0,648.0
2014,25023,529.0,260.0,789.0
2014,25025,71.0,66.0,137.0
2014,25027,396.0,208.0,604.0
2014,26021,16.0,4.0,20.0
2014,26041,3.0,2.0,5.0
2014,26043,6.0,8.0,14.0
2014,26081,4.0,1.0,5.0
2014,26109,12.0,5.0,17.0
2014,26125,7.0,0.0,7.0
2014,27001,15.0,10.0,25.0
2014,27003,70.0,42.0,112.0
2014,27005,23.0,9.0,32.0
2014,27007,20.0,8.0,28.0
2014,27009,6.0,5.0,11.0
2014,27017,17.0,14.0,31.0
2014,27019,8.0,1.0,9.0
2014,27021,10.0,23.0,33.0
2014,27025,8.0,15.0,23.0
2014,27027,3.0,2.0,5.0
2014,27029,6.0,4.0,10.0
2014,27035,32.0,43.0,75.0
2014,27037,52.0,35.0,87.0
2014,27041,4.0,4.0,8.0
2014,27045,6.0,2.0,8.0
2014,27049,10.0,3.0,13.0
2014,27053,108.0,68.0,176.0
2014,27055,5.0,0.0,5.0
2014,27057,20.0,9.0,29.0
2014,27059,9.0,9.0,18.0
2014,27061,29.0,13.0,42.0
2014,27065,6.0,7.0,13.0
2014,27075,5.0,1.0,6.0
2014,27095,5.0,6.0,11.0
2014,27097,14.0,11.0,25.0
2014,27109,16.0,6.0,22.0
2014,27111,18.0,10.0,28.0
2014,27113,4.0,3.0,7.0
2014,27115,22.0,21.0,43.0
2014,27123,76.0,27.0,103.0
2014,27131,2.0,5.0,7.0
2014,27135,5.0,0.0,5.0
2014,27137,56.0,17.0,73.0
2014,27139,18.0,1.0,19.0
2014,27141,25.0,10.0,35.0
2014,27145,21.0,7.0,28.0
2014,27153,5.0,1.0,6.0
2014,27157,8.0,3.0,11.0
2014,27159,5.0,2.0,7.0
2014,27163,63.0,37.0,100.0
2014,27169,18.0,5.0,23.0
2014,27171,10.0,4.0,14.0
2014,33001,21.0,4.0,25.0
2014,33003,10.0,4.0,14.0
2014,33005,39.0,1.0,40.0
2014,33009,24.0,2.0,26.0
2014,33011,111.0,25.0,136.0
2014,33013,77.0,15.0,92.0
2014,33015,184.0,38.0,222.0
2014,33017,82.0,4.0,86.0
2014,33019,26.0,3.0,29.0
2014,34001,72.0,29.0,101.0
2014,34003,153.0,59.0,212.0
2014,34005,154.0,42.0,196.0
2014,34007,58.0,55.0,113.0
2014,34009,10.0,1.0,11.0
2014,34011,44.0,16.0,60.0
2014,34013,91.0,23.0,114.0
2014,34015,95.0,29.0,124.0
2014,34017,36.0,8.0,44.0
2014,34019,88.0,1.0,89.0
2014,34021,124.0,19.0,143.0
2014,34023,180.0,40.0,220.0
2014,34025,339.0,100.0,439.0
2014,34027,333.0,75.0,408.0
2014,34029,198.0,34.0,232.0
2014,34031,154.0,36.0,190.0
2014,34033,11.0,8.0,19.0
2014,34035,118.0,26.0,144.0
2014,34037,190.0,68.0,258.0
2014,34039,55.0,4.0,59.0
2014,34041,84.0,24.0,108.0
2014,36001,104.0,0.0,104.0
2014,36005,32.0,17.0,49.0
2014,36007,44.0,21.0,65.0
2014,36009,4.0,1.0,5.0
2014,36013,6.0,0.0,6.0
2014,36015,25.0,5.0,30.0
2014,36017,29.0,8.0,37.0
2014,36019,20.0,5.0,25.0
2014,36021,120.0,65.0,185.0
2014,36023,9.0,5.0,14.0
2014,36025,21.0,4.0,25.0
2014,36027,180.0,45.0,225.0
2014,36029,19.0,11.0,30.0
2014,36031,27.0,5.0,32.0
2014,36033,4.0,1.0,5.0
2014,36035,10.0,3.0,13.0
2014,36039,87.0,44.0,131.0
2014,36043,18.0,2.0,20.0
2014,36045,28.0,1.0,29.0
2014,36047,204.0,81.0,285.0
2014,36053,6.0,1.0,7.0
2014,36055,50.0,10.0,60.0
2014,36057,14.0,4.0,18.0
2014,36059,24.0,1.0,25.0
2014,36061,211.0,126.0,337.0
2014,36063,7.0,0.0,7.0
2014,36065,34.0,7.0,41.0
2014,36067,38.0,2.0,40.0
2014,36069,13.0,2.0,15.0
2014,36071,136.0,58.0,194.0
2014,36075,31.0,4.0,35.0
2014,36077,46.0,7.0,53.0
2014,36079,74.0,24.0,98.0
2014,36081,66.0,37.0,103.0
2014,36083,125.0,71.0,196.0
2014,36085,55.0,20.0,75.0
2014,36087,82.0,17.0,99.0
2014,36089,95.0,16.0,111.0
2014,36091,61.0,6.0,67.0
2014,36093,17.0,6.0,23.0
2014,36095,16.0,4.0,20.0
2014,36097,8.0,1.0,9.0
2014,36101,19.0,4.0,23.0
2014,36103,190.0,41.0,231.0
2014,36105,18.0,4.0,22.0
2014,36107,35.0,7.0,42.0
2014,36109,23.0,6.0,29.0
2014,36111,157.0,40.0,197.0
2014,36113,43.0,3.0,46.0
2014,36115,58.0,0.0,58.0
2014,36119,70.0,22.0,92.0
2014,36123,10.0,3.0,13.0
2014,37019,0.0,9.0,9.0
2014,37021,1.0,4.0,5.0
2014,37049,0.0,6.0,6.0
2014,37067,1.0,9.0,10.0
2014,37081,5.0,10.0,15.0
2014,37119,1.0,4.0,5.0
2014,37147,0.0,6.0,6.0
2014,37151,0.0,6.0,6.0
2014,37183,5.0,11.0,16.0
2014,37193,2.0,5.0,7.0
2014,39029,4.0,1.0,5.0
2014,39035,9.0,3.0,12.0
2014,39041,7.0,3.0,10.0
2014,39049,11.0,7.0,18.0
2014,39085,5.0,0.0,5.0
2014,39099,5.0,1.0,6.0
2014,39113,10.0,2.0,12.0
2014,39153,6.0,1.0,7.0
2014,41005,1.0,4.0,5.0
2014,41029,0.0,6.0,6.0
2014,41051,1.0,8.0,9.0
2014,42001,77.0,14.0,91.0
2014,42003,756.0,66.0,822.0
2014,42005,165.0,9.0,174.0
2014,42007,64.0,3.0,67.0
2014,42009,56.0,12.0,68.0
2014,42011,111.0,39.0,150.0
2014,42013,95.0,19.0,114.0
2014,42015,76.0,14.0,90.0
2014,42017,264.0,22.0,286.0
2014,42019,382.0,30.0,412.0
2014,42021,84.0,7.0,91.0
2014,42023,20.0,3.0,23.0
2014,42025,37.0,4.0,41.0
2014,42027,109.0,86.0,195.0
2014,42029,162.0,38.0,200.0
2014,42031,93.0,8.0,101.0
2014,42033,211.0,62.0,273.0
2014,42035,55.0,5.0,60.0
2014,42037,88.0,18.0,106.0
2014,42039,15.0,1.0,16.0
2014,42041,167.0,33.0,200.0
2014,42043,160.0,21.0,181.0
2014,42045,145.0,35.0,180.0
2014,42047,57.0,10.0,67.0
2014,42049,51.0,4.0,55.0
2014,42051,12.0,0.0,12.0
2014,42053,12.0,0.0,12.0
2014,42055,64.0,20.0,84.0
2014,42057,17.0,8.0,25.0
2014,42059,5.0,0.0,5.0
2014,42061,77.0,10.0,87.0
2014,42063,152.0,8.0,160.0
2014,42065,161.0,15.0,176.0
2014,42067,26.0,5.0,31.0
2014,42069,57.0,11.0,68.0
2014,42071,125.0,28.0,153.0
2014,42073,15.0,3.0,18.0
2014,42075,74.0,7.0,81.0
2014,42077,119.0,21.0,140.0
2014,42079,195.0,21.0,216.0
2014,42081,128.0,12.0,140.0
2014,42083,55.0,6.0,61.0
2014,42085,23.0,4.0,27.0
2014,42087,61.0,13.0,74.0
2014,42089,85.0,17.0,102.0
2014,42091,311.0,73.0,384.0
2014,42093,26.0,1.0,27.0
2014,42095,69.0,15.0,84.0
2014,42097,52.0,7.0,59.0
2014,42099,33.0,1.0,34.0
2014,42101,97.0,8.0,105.0
2014,42103,37.0,14.0,51.0
2014,42105,16.0,3.0,19.0
2014,42107,29.0,7.0,36.0
2014,42109,35.0,5.0,40.0
2014,42111,13.0,1.0,14.0
2014,42115,66.0,7.0,73.0
2014,42117,18.0,6.0,24.0
2014,42119,25.0,10.0,35.0
2014,42121,52.0,7.0,59.0
2014,42123,12.0,1.0,13.0
2014,42125,36.0,0.0,36.0
2014,42127,44.0,5.0,49.0
2014,42129,235.0,19.0,254.0
2014,42131,40.0,6.0,46.0
2014,42133,255.0,49.0,304.0
2014,44001,37.0,9.0,46.0
2014,44003,79.0,59.0,138.0
2014,44005,53.0,23.0,76.0
2014,44007,232.0,146.0,378.0
2014,44009,169.0,97.0,266.0
2014,45051,8.0,5.0,13.0
2014,47037,5.0,0.0,5.0
2014,50001,36.0,6.0,42.0
2014,50003,67.0,41.0,108.0
2014,50007,50.0,10.0,60.0
2014,50011,13.0,2.0,15.0
2014,50013,6.0,3.0,9.0
2014,50015,6.0,0.0,6.0
2014,50017,27.0,1.0,28.0
2014,50021,63.0,37.0,100.0
2014,50023,17.0,6.0,23.0
2014,50025,60.0,23.0,83.0
2014,50027,88.0,25.0,113.0
2014,51003,26.0,6.0,32.0
2014,51013,17.0,11.0,28.0
2014,51015,25.0,2.0,27.0
2014,51019,3.0,2.0,5.0
2014,51035,23.0,8.0,31.0
2014,51041,13.0,5.0,18.0
2014,51043,2.0,3.0,5.0
2014,51047,5.0,1.0,6.0
2014,51059,192.0,82.0,274.0
2014,51061,14.0,9.0,23.0
2014,51063,47.0,0.0,47.0
2014,51065,8.0,0.0,8.0
2014,51069,22.0,8.0,30.0
2014,51071,16.0,0.0,16.0
2014,51077,5.0,2.0,7.0
2014,51079,5.0,2.0,7.0
2014,51087,4.0,1.0,5.0
2014,51099,2.0,4.0,6.0
2014,51107,110.0,83.0,193.0
2014,51109,1.0,6.0,7.0
2014,51113,3.0,2.0,5.0
2014,51121,72.0,0.0,72.0
2014,51125,3.0,2.0,5.0
2014,51139,8.0,4.0,12.0
2014,51141,3.0,2.0,5.0
2014,51143,3.0,2.0,5.0
2014,51153,36.0,13.0,49.0
2014,51155,42.0,0.0,42.0
2014,51161,3.0,9.0,12.0
2014,51163,11.0,1.0,12.0
2014,51165,17.0,11.0,28.0
2014,51171,7.0,0.0,7.0
2014,51177,5.0,9.0,14.0
2014,51179,3.0,5.0,8.0
2014,51187,18.0,7.0,25.0
2014,51197,14.0,2.0,16.0
2014,51510,14.0,3.0,17.0
2014,51540,4.0,2.0,6.0
2014,51550,2.0,3.0,5.0
2014,51630,3.0,3.0,6.0
2014,51640,3.0,3.0,6.0
2014,51680,12.0,2.0,14.0
2014,51750,8.0,1.0,9.0
2014,51760,12.0,1.0,13.0
2014,51790,12.0,2.0,14.0
2014,51810,9.0,2.0,11.0
2014,51820,5.0,1.0,6.0
2014,51840,14.0,0.0,14.0
2014,54003,35.0,2.0,37.0
2014,54027,19.0,6.0,25.0
2014,54037,12.0,9.0,21.0
2014,54057,3.0,3.0,6.0
2014,54065,19.0,2.0,21.0
2014,55001,8.0,9.0,17.0
2014,55003,6.0,1.0,7.0
2014,55005,44.0,14.0,58.0
2014,55007,9.0,2.0,11.0
2014,55009,21.0,5.0,26.0
2014,55011,5.0,4.0,9.0
2014,55013,7.0,2.0,9.0
2014,55017,24.0,4.0,28.0
2014,55019,10.0,1.0,11.0
2014,55021,33.0,20.0,53.0
2014,55023,7.0,2.0,9.0
2014,55025,64.0,18.0,82.0
2014,55027,5.0,0.0,5.0
2014,55029,8.0,1.0,9.0
2014,55031,18.0,15.0,33.0
2014,55033,33.0,9.0,42.0
2014,55035,20.0,4.0,24.0
2014,55043,13.0,9.0,22.0
2014,55047,4.0,1.0,5.0
2014,55049,6.0,1.0,7.0
2014,55051,5.0,0.0,5.0
2014,55053,7.0,11.0,18.0
2014,55055,5.0,0.0,5.0
2014,55057,12.0,1.0,13.0
2014,55059,4.0,1.0,5.0
2014,55063,33.0,5.0,38.0
2014,55069,26.0,9.0,35.0
2014,55073,67.0,0.0,67.0
2014,55075,13.0,12.0,25.0
2014,55077,9.0,4.0,13.0
2014,55078,8.0,1.0,9.0
2014,55079,13.0,8.0,21.0
2014,55081,22.0,15.0,37.0
2014,55083,12.0,6.0,18.0
2014,55085,32.0,20.0,52.0
2014,55087,6.0,8.0,14.0
2014,55093,16.0,6.0,22.0
2014,55095,27.0,9.0,36.0
2014,55097,31.0,3.0,34.0
2014,55099,17.0,0.0,17.0
2014,55101,2.0,3.0,5.0
2014,55103,17.0,14.0,31.0
2014,55107,9.0,2.0,11.0
2014,55109,23.0,8.0,31.0
2014,55111,29.0,27.0,56.0
2014,55113,16.0,10.0,26.0
2014,55115,15.0,8.0,23.0
2014,55119,7.0,3.0,10.0
2014,55121,11.0,4.0,15.0
2014,55123,17.0,17.0,34.0
2014,55125,6.0,2.0,8.0
2014,55127,9.0,1.0,10.0
2014,55129,9.0,4.0,13.0
2014,55131,3.0,2.0,5.0
2014,55133,30.0,0.0,30.0
2014,55135,21.0,6.0,27.0
2014,55137,5.0,5.0,10.0
2014,55141,23.0,1.0,24.0
2015,06001,3.0,2.0,5.0
2015,06013,4.0,1.0,5.0
2015,06023,5.0,3.0,8.0
2015,06073,9.0,1.0,10.0
2015,06081,5.0,0.0,5.0
2015,06085,9.0,1.0,10.0
2015,06087,7.0,0.0,7.0
2015,06097,10.0,2.0,12.0
2015,09001,300.0,127.0,427.0
2015,09003,240.0,95.0,335.0
2015,09005,142.0,60.0,202.0
2015,09007,159.0,82.0,241.0
2015,09009,352.0,122.0,474.0
2015,09011,315.0,106.0,421.0
2015,09013,171.0,40.0,211.0
2015,09015,167.0,30.0,197.0
2015,10001,48.0,10.0,58.0
2015,10003,206.0,77.0,283.0
2015,10005,51.0,7.0,58.0
2015,11001,71.0,38.0,109.0
2015,12011,4.0,1.0,5.0
2015,12057,10.0,2.0,12.0
2015,12069,4.0,2.0,6.0
2015,12071,11.0,6.0,17.0
2015,12081,4.0,1.0,5.0
2015,12083,2.0,3.0,5.0
2015,12086,6.0,4.0,10.0
2015,12095,7.0,0.0,7.0
2015,12099,6.0,0.0,6.0
2015,12101,4.0,2.0,6.0
2015,12105,2.0,3.0,5.0
2015,12109,3.0,2.0,5.0
2015,17031,73.0,0.0,73.0
2015,17043,30.0,0.0,30.0
2015,17057,6.0,0.0,6.0
2015,17063,6.0,0.0,6.0
2015,17085,14.0,0.0,14.0
2015,17089,7.0,0.0,7.0
2015,17097,32.0,0.0,32.0
2015,17111,20.0,0.0,20.0
2015,17141,5.0,0.0,5.0
2015,17143,6.0,0.0,6.0
2015,17161,7.0,0.0,7.0
2015,17195,7.0,0.0,7.0
2015,17197,16.0,0.0,16.0
2015,17201,7.0,0.0,7.0
2015,18089,4.0,1.0,5.0
2015,18091,4.0,1.0,5.0
2015,18097,2.0,3.0,5.0
2015,18127,8.0,5.0,13.0
2015,18141,22.0,9.0,31.0
2015,19005,0.0,5.0,5.0
2015,19011,4.0,10.0,14.0
2015,19013,1.0,4.0,5.0
2015,19015,3.0,2.0,5.0
2015,19043,5.0,9.0,14.0
2015,19045,3.0,2.0,5.0
2015,19055,3.0,6.0,9.0
2015,19061,10.0,17.0,27.0
2015,19097,3.0,2.0,5.0
2015,19103,27.0,39.0,66.0
2015,19113,15.0,24.0,39.0
2015,19125,3.0,3.0,6.0
2015,19127,2.0,3.0,5.0
2015,19139,6.0,5.0,11.0
2015,19153,8.0,9.0,17.0
2015,19163,7.0,7.0,14.0
2015,19191,3.0,3.0,6.0
2015,20173,1.0,5.0,6.0
2015,21041,3.0,2.0,5.0
2015,23001,42.0,7.0,49.0
2015,23005,203.0,54.0,257.0
2015,23007,9.0,1.0,10.0
2015,23009,107.0,13.0,120.0
2015,23011,126.0,28.0,154.0
2015,23013,94.0,24.0,118.0
2015,23015,62.0,11.0,73.0
2015,23017,25.0,1.0,26.0
2015,23019,48.0,3.0,51.0
2015,23023,39.0,9.0,48.0
2015,23025,27.0,1.0,28.0
2015,23027,52.0,11.0,63.0
2015,23029,17.0,2.0,19.0
2015,23031,140.0,42.0,182.0
2015,24001,63.0,17.0,80.0
2015,24003,77.0,30.0,107.0
2015,24005,160.0,61.0,221.0
2015,24009,75.0,15.0,90.0
2015,24011,7.0,7.0,14.0
2015,24013,55.0,17.0,72.0
2015,24015,39.0,23.0,62.0
2015,24017,11.0,10.0,21.0
2015,24019,5.0,0.0,5.0
2015,24021,96.0,42.0,138.0
2015,24025,121.0,56.0,177.0
2015,24027,134.0,59.0,193.0
2015,24029,10.0,9.0,19.0
2015,24031,210.0,69.0,279.0
2015,24033,37.0,10.0,47.0
2015,24035,20.0,13.0,33.0
2015,24037,39.0,14.0,53.0
2015,24039,5.0,0.0,5.0
2015,24041,16.0,4.0,20.0
2015,24043,26.0,8.0,34.0
2015,24045,12.0,2.0,14.0
2015,24510,26.0,13.0,39.0
2015,25001,113.0,47.0,160.0
2015,25003,55.0,33.0,88.0
2015,25005,426.0,151.0,577.0
2015,25007,32.0,27.0,59.0
2015,25009,226.0,80.0,306.0
2015,25011,45.0,20.0,65.0
2015,25013,143.0,40.0,183.0
2015,25015,78.0,30.0,108.0
2015,25017,496.0,208.0,704.0
2015,25019,28.0,6.0,34.0
2015,25021,384.0,150.0,534.0
2015,25023,402.0,216.0,618.0
2015,25025,58.0,48.0,106.0
2015,25027,330.0,210.0,540.0
2015,26021,26.0,3.0,29.0
2015,26043,6.0,0.0,6.0
2015,26053,5.0,1.0,6.0
2015,26061,4.0,1.0,5.0
2015,26077,5.0,2.0,7.0
2015,26081,12.0,2.0,14.0
2015,26099,5.0,0.0,5.0
2015,26109,2.0,3.0,5.0
2015,26125,5.0,0.0,5.0
2015,26127,5.0,0.0,5.0
2015,26139,6.0,2.0,8.0
2015,26161,5.0,1.0,6.0
2015,27001,12.0,10.0,22.0
2015,27003,90.0,38.0,128.0
2015,27005,16.0,8.0,24.0
2015,27007,20.0,13.0,33.0
2015,27009,3.0,8.0,11.0
2015,27013,5.0,2.0,7.0
2015,27017,18.0,14.0,32.0
2015,27019,9.0,11.0,20.0
2015,27021,35.0,38.0,73.0
2015,27025,21.0,10.0,31.0
2015,27027,6.0,7.0,13.0
2015,27029,7.0,5.0,12.0
2015,27035,47.0,61.0,108.0
2015,27037,86.0,25.0,111.0
2015,27041,9.0,3.0,12.0
2015,27045,7.0,3.0,10.0
2015,27049,25.0,10.0,35.0
2015,27053,146.0,59.0,205.0
2015,27055,13.0,14.0,27.0
2015,27057,8.0,9.0,17.0
2015,27059,21.0,7.0,28.0
2015,27061,39.0,16.0,55.0
2015,27065,11.0,6.0,17.0
2015,27071,3.0,2.0,5.0
2015,27095,9.0,7.0,16.0
2015,27097,12.0,14.0,26.0
2015,27103,5.0,0.0,5.0
2015,27109,13.0,6.0,19.0
2015,27111,16.0,11.0,27.0
2015,27115,27.0,21.0,48.0
2015,27119,3.0,3.0,6.0
2015,27123,107.0,39.0,146.0
2015,27135,3.0,2.0,5.0
2015,27137,42.0,34.0,76.0
2015,27139,17.0,7.0,24.0
2015,27141,40.0,15.0,55.0
2015,27145,26.0,10.0,36.0
2015,27153,5.0,6.0,11.0
2015,27157,5.0,6.0,11.0
2015,27159,3.0,8.0,11.0
2015,27163,99.0,36.0,135.0
2015,27169,22.0,10.0,32.0
2015,27171,28.0,9.0,37.0
2015,33001,15.0,5.0,20.0
2015,33003,12.0,0.0,12.0
2015,33005,25.0,5.0,30.0
2015,33009,23.0,4.0,27.0
2015,33011,99.0,24.0,123.0
